"TaxonID","domain","phylum","class","order","family","genus"
"OTU655","Bacteria","Acidobacteria","Acidobacteria_Gp6","unclassified_Acidobacteria_Gp6","unclassified_Acidobacteria_Gp6","Gp6"
"OTU768","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella"
"OTU591","Bacteria","Acidobacteria","Acidobacteria_Gp6","unclassified_Acidobacteria_Gp6","unclassified_Acidobacteria_Gp6","Gp6"
"OTU873","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Bulleidia"
"OTU908","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria"
"OTU685","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","unclassified_Erysipelotrichaceae"
"OTU1358","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia"
"OTU994","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Anaeroglobus"
"OTU1209","Bacteria","Candidatus Saccharibacteria","unclassified_Candidatus Saccharibacteria","unclassified_Candidatus Saccharibacteria","unclassified_Candidatus Saccharibacteria","Saccharibacteria_genera_incertae_sedis"
"OTU1205","Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria"
"OTU1303","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Dyadobacter"
"OTU465","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinotignum"
"OTU1421","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","unclassified_Neisseriaceae"
"OTU1125","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae Sedis XIII","Mogibacterium"
"OTU1130","Bacteria","Actinobacteria","Actinobacteria","Coriobacteriales","Coriobacteriaceae","Enterorhabdus"
"OTU1099","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"OTU1538","Bacteria","Actinobacteria","Actinobacteria","Coriobacteriales","Coriobacteriaceae","Slackia"
"OTU942","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinotignum"
"OTU1396","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"OTU1245","Bacteria","Actinobacteria","Actinobacteria","Coriobacteriales","Coriobacteriaceae","unclassified_Coriobacteriaceae"
"OTU1234","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"OTU1451","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides"
"OTU1551","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","unclassified_""Bacteroidales""","unclassified_""Bacteroidales"""
"OTU1514","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides"
"OTU1172","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas"
"OTU1330","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae 1","Bacillus"
"OTU1972","Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria"
"OTU1486","Bacteria","Actinobacteria","Actinobacteria","Coriobacteriales","Coriobacteriaceae","unclassified_Coriobacteriaceae"
"OTU1444","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Rothia"
"OTU1516","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Negativicoccus"
"OTU1232","Bacteria","Actinobacteria","Actinobacteria","Acidimicrobiales","Acidimicrobiaceae","Ilumatobacter"
"OTU1501","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","unclassified_Veillonellaceae"
"OTU1385","Bacteria","Firmicutes","Clostridia","Clostridiales","Heliobacteriaceae","Hydrogenispora"
"OTU1117","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Sporosarcina"
"OTU1811","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium"
"OTU1783","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"OTU1318","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Selenomonas"
"OTU1450","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella"
"OTU283","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium"
"OTU354","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Jeotgalicoccus"
"OTU162","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","unclassified_Rhodocyclaceae"
"OTU503","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","unclassified_Rhodocyclaceae"
"OTU821","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae 1","Bacillus"
"OTU921","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","unclassified_Burkholderiales","unclassified_Burkholderiales"
"OTU1845","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","unclassified_Moraxellaceae"
"OTU951","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas"
"OTU774","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micromonosporaceae","Virgisporangium"
"OTU664","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","unclassified_Chromatiales","unclassified_Chromatiales"
"OTU676","Bacteria","Acidobacteria","Acidobacteria_Gp6","unclassified_Acidobacteria_Gp6","unclassified_Acidobacteria_Gp6","Gp6"
"OTU957","Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria"
"OTU894","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides"
"OTU1291","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides"
"OTU906","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","unclassified_Actinomycetales","unclassified_Actinomycetales"
"OTU1336","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","unclassified_Pseudonocardiaceae"
"OTU988","Bacteria","Actinobacteria","Actinobacteria","Gaiellales","Gaiellaceae","Gaiella"
"OTU1771","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Alkanindiges"
"OTU1411","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"OTU1263","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter"
"OTU844","Bacteria","Actinobacteria","Actinobacteria","Gaiellales","Gaiellaceae","Gaiella"
"OTU505","Bacteria","Acidobacteria","Acidobacteria_Gp4","unclassified_Acidobacteria_Gp4","unclassified_Acidobacteria_Gp4","Aridibacter"
"OTU1662","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Filifactor"
"OTU1290","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides"
"OTU1383","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium"
"OTU1504","Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc"
"OTU1529","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","unclassified_Lachnospiraceae"
"OTU1602","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","unclassified_Lachnospiraceae"
"OTU1920","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","unclassified_Sphingomonadaceae"
"OTU625","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"OTU684","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Sanguibacteraceae","Sanguibacter"
"OTU1231","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus"
"OTU666","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Trueperella"
"OTU1250","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Persicitalea"
"OTU1244","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Propionibacteriaceae","Friedmanniella"
"OTU1354","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","unclassified_Actinomycetales","unclassified_Actinomycetales"
"OTU1679","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium"
"OTU1780","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter"
"OTU1004","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Sporosarcina"
"OTU977","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Sporosarcina"
"OTU976","Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria"
"OTU896","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Microbacterium"
"OTU1881","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas"
"OTU1683","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"OTU1311","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"OTU1543","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium"
"OTU1098","Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma"
"OTU1524","Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria"
"OTU2034","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","unclassified_""Bacteroidales""","unclassified_""Bacteroidales"""
"OTU802","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","unclassified_Cytophagaceae"
"OTU1778","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"OTU983","Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria"
"OTU1252","Bacteria","Actinobacteria","Actinobacteria","Acidimicrobiales","Acidimicrobiaceae","Ilumatobacter"
"OTU1727","Bacteria","Proteobacteria","unclassified_""Proteobacteria""","unclassified_""Proteobacteria""","unclassified_""Proteobacteria""","unclassified_""Proteobacteria"""
"OTU636","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Nesterenkonia"
"OTU892","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter"
"OTU975","Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria"
"OTU1635","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","unclassified_Xanthomonadaceae"
"OTU934","Bacteria","BRC1","unclassified_BRC1","unclassified_BRC1","unclassified_BRC1","BRC1_genera_incertae_sedis"
"OTU1229","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"OTU1699","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Alloiococcus"
"OTU1991","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia"
"OTU499","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium"
"OTU62","Bacteria","Candidatus Saccharibacteria","unclassified_Candidatus Saccharibacteria","unclassified_Candidatus Saccharibacteria","unclassified_Candidatus Saccharibacteria","Saccharibacteria_genera_incertae_sedis"
"OTU330","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium"
"OTU1774","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Ochrobactrum"
"OTU593","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas"
"OTU123","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Ochrobactrum"
"OTU653","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas"
"OTU822","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"OTU887","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella"
"OTU1749","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Kocuria"
"OTU1609","Bacteria","Candidatus Saccharibacteria","unclassified_Candidatus Saccharibacteria","unclassified_Candidatus Saccharibacteria","unclassified_Candidatus Saccharibacteria","Saccharibacteria_genera_incertae_sedis"
"OTU327","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Kingella"
"OTU1422","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"OTU1016","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"OTU1373","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Propionibacteriaceae","Propionicimonas"
"OTU1156","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","unclassified_Lachnospiraceae"
"OTU1340","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
"OTU1834","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Aggregatibacter"
"OTU695","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","unclassified_Planococcaceae"
"OTU767","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","unclassified_Actinomycetales","unclassified_Actinomycetales"
"OTU1432","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","unclassified_Xanthomonadaceae"
"OTU1545","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardiopsaceae","Nocardiopsis"
"OTU805","Bacteria","Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter"
"OTU1189","Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria"
"OTU412","Bacteria","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae 1","Shimazuella"
"OTU1026","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella"
"OTU445","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Propionibacteriaceae","Naumannella"
"OTU808","Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria"
"OTU573","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Intrasporangiaceae","Terracoccus"
"OTU156","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardiaceae","Rhodococcus"
"OTU372","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Chitinophaga"
"OTU1003","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","unclassified_Ruminococcaceae"
"OTU1900","Bacteria","Deinococcus-Thermus","Deinococci","Deinococcales","Deinococcaceae","Deinococcus"
"OTU1944","Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria"
"OTU487","Bacteria","Actinobacteria","Actinobacteria","Gaiellales","Gaiellaceae","Gaiella"
"OTU1781","Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria"
"OTU1687","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Aurantimonadaceae","unclassified_""Aurantimonadaceae"""
"OTU318","Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria","unclassified_Bacteria"
"OTU1861","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium"
"OTU716","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium"
"OTU491","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium"
"OTU678","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Leucobacter"
"OTU1012","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Pigmentiphaga"
"OTU1155","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacter"
"OTU1070","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Dyadobacter"
"OTU1239","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","unclassified_Actinomycetales","unclassified_Actinomycetales"
"OTU1431","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas"
"OTU1221","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Bergeyella"
"OTU1667","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Runella"
"OTU1175","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae 1","Anoxybacillus"
"OTU1018","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Magnetospirillum"
"OTU1088","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium"
"OTU1060","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","unclassified_""Fusobacteriaceae"""
"OTU1446","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Catenibacterium"
"OTU1122","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa"
"OTU1997","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Dermabacteraceae","Dermabacter"
"OTU759","Bacteria","Armatimonadetes","Armatimonadia","Armatimonadales","Armatimonadaceae","Armatimonas/Armatimonadetes_gp1"
"OTU1210","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae 1","Bacillus"
"OTU1128","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","unclassified_Erysipelotrichaceae"
